# This file contains the data of initial population
# of objectives = 1, # of constraints = 0, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
2.250732e+00	1.751477e+00	5.418879e-01	0.000000e+00	35	1.000000e+14
5.246230e+00	5.178248e-01	-1.313227e+00	0.000000e+00	48	1.000000e+14
2.976707e+00	-1.538488e+00	-9.136386e-01	0.000000e+00	41	1.000000e+14
1.100644e+02	-2.963279e+00	-1.385671e+00	0.000000e+00	100	1.000000e+14
3.254850e+01	-2.607876e+00	5.739106e-01	0.000000e+00	81	1.000000e+14
4.931108e+01	2.597933e+00	1.507682e+00	0.000000e+00	90	1.000000e+14
2.838082e+01	-2.344683e+00	1.642584e+00	0.000000e+00	75	1.000000e+14
3.341035e+00	-2.665192e-01	1.244466e+00	0.000000e+00	45	1.000000e+14
1.431016e+01	-1.011067e+00	1.553209e+00	0.000000e+00	63	1.000000e+14
7.410167e+00	-2.137882e+00	-8.780259e-01	0.000000e+00	54	1.000000e+14
3.221033e-01	-1.638578e+00	9.847865e-01	0.000000e+00	14	1.000000e+14
4.563231e+01	2.349514e+00	1.777552e+00	0.000000e+00	85	1.000000e+14
3.121861e+01	-2.566248e+00	-6.781632e-01	0.000000e+00	79	1.000000e+14
6.135817e+01	-2.794562e+00	1.656314e-01	0.000000e+00	94	1.000000e+14
2.243204e+01	-2.466507e+00	-7.159035e-01	0.000000e+00	70	1.000000e+14
9.297637e+00	2.224803e+00	-1.238799e+00	0.000000e+00	57	1.000000e+14
3.387554e+01	2.532723e+00	1.248410e+00	0.000000e+00	83	1.000000e+14
9.949272e-01	-1.906698e+00	1.015365e+00	0.000000e+00	23	1.000000e+14
2.184364e+00	1.674496e+00	-1.174747e+00	0.000000e+00	33	1.000000e+14
4.753561e+01	2.466962e+00	1.696924e+00	0.000000e+00	87	1.000000e+14
2.191732e+00	4.167205e-01	1.106417e+00	0.000000e+00	34	1.000000e+14
3.812648e-01	-1.395384e+00	8.879393e-01	0.000000e+00	15	1.000000e+14
3.027041e+01	7.344704e-01	-1.812178e+00	0.000000e+00	78	1.000000e+14
-4.948128e-01	3.717013e-01	-8.849552e-01	0.000000e+00	5	1.000000e+14
5.330061e+01	-2.618981e+00	-1.541072e+00	0.000000e+00	92	1.000000e+14
9.412303e-01	4.265437e-01	9.819645e-01	0.000000e+00	21	1.000000e+14
2.641937e+01	-7.695849e-01	-1.723192e+00	0.000000e+00	72	1.000000e+14
9.425837e-01	6.096766e-01	8.534062e-01	0.000000e+00	22	1.000000e+14
4.871886e+01	1.645210e+00	1.957905e+00	0.000000e+00	89	1.000000e+14
1.337125e-02	-6.153564e-02	-2.996909e-02	0.000000e+00	10	1.000000e+14
6.567155e-01	1.798841e+00	-1.030313e+00	0.000000e+00	17	1.000000e+14
3.239815e+01	-2.153262e+00	-1.703903e+00	0.000000e+00	80	1.000000e+14
3.136801e+00	-2.061693e+00	4.379383e-01	0.000000e+00	42	1.000000e+14
1.185377e+00	-6.765918e-01	-8.470630e-01	0.000000e+00	27	1.000000e+14
1.598621e+00	-5.482519e-01	-1.003335e+00	0.000000e+00	29	1.000000e+14
4.555846e+01	-2.683635e+00	1.299196e+00	0.000000e+00	84	1.000000e+14
6.464394e+01	-2.826274e+00	8.376116e-01	0.000000e+00	95	1.000000e+14
-6.488746e-01	-1.115248e-01	-5.021569e-01	0.000000e+00	3	1.000000e+14
5.175272e+01	1.934302e+00	1.971774e+00	0.000000e+00	91	1.000000e+14
-6.457276e-01	-1.759250e-01	4.684306e-01	0.000000e+00	4	1.000000e+14
1.772854e+00	-1.439772e+00	2.077265e-01	0.000000e+00	31	1.000000e+14
6.969529e+00	5.950284e-01	1.314066e+00	0.000000e+00	53	1.000000e+14
5.502287e+01	-2.574038e+00	1.791513e+00	0.000000e+00	93	1.000000e+14
3.325885e+00	1.685985e+00	9.523129e-01	0.000000e+00	44	1.000000e+14
8.388876e+01	-2.845006e+00	-1.422573e+00	0.000000e+00	97	1.000000e+14
2.034993e+01	-6.489124e-01	1.672316e+00	0.000000e+00	68	1.000000e+14
-9.880494e-01	1.521352e-02	7.002588e-01	0.000000e+00	2	1.000000e+14
2.982556e+01	1.003551e-01	1.807222e+00	0.000000e+00	76	1.000000e+14
4.774488e+01	-1.569110e+00	-1.949672e+00	0.000000e+00	88	1.000000e+14
4.161435e+00	-2.154005e+00	6.899787e-01	0.000000e+00	47	1.000000e+14
2.274129e-01	1.437400e+00	-8.567297e-01	0.000000e+00	12	1.000000e+14
1.042990e+00	5.569444e-01	-9.502528e-03	0.000000e+00	26	1.000000e+14
6.789355e+00	-1.133684e+00	-1.225762e+00	0.000000e+00	52	1.000000e+14
6.840015e-01	1.635387e+00	-1.037258e+00	0.000000e+00	18	1.000000e+14
